match_id,season,innings,over,phase_int,over_num,cum_runs,cum_wickets,current_rpo,required_rpo,rate_differential,balls_remaining,is_chasing,pp_runs,pp_wickets,last3_rpo,last3_wickets,boundary_rate,venue_factor,venue_avg_score,is_chinnaswamy,is_wankhede,win_prob_pre,sub_player_type,sub_auction_val,sub_form,has_impact_rule,season_year,wickets_remaining,optimal_sub,win_prob
68,2021,2,11,1,11,112,5,10.182,12.333,-2.152,54,1,54,1,12.6,2,0.4,1.1,178,0,0,0.1517,0,0.0,0.5,0,2021,5,0,0.15171510066573227
68,2021,2,12,1,12,137,5,11.417,10.75,0.667,48,1,54,1,18.0,0,0.55,1.1,178,0,0,0.6303,0,0.0,0.5,0,2021,5,0,0.6302602229177513
68,2021,2,13,1,13,151,6,11.615,10.286,1.33,42,1,54,1,17.4,1,0.55,1.1,178,0,0,0.695,0,0.0,0.5,0,2021,4,0,0.6950288691215036
68,2021,2,14,1,14,157,7,11.214,11.0,0.214,36,1,54,1,14.211,2,0.368,1.1,178,0,0,0.4235,0,0.0,0.5,0,2021,3,0,0.42346347519336475
68,2021,2,15,2,15,162,7,10.8,12.2,-1.4,30,1,54,1,8.333,2,0.167,1.1,178,0,0,0.168,0,0.0,0.5,0,2021,3,0,0.16798161486607566
68,2021,2,16,2,16,172,7,10.75,12.75,-2.0,24,1,54,1,7.0,1,0.111,1.1,178,0,0,0.1111,0,0.0,0.5,0,2021,3,0,0.11105596671140756
68,2021,2,17,2,17,188,7,11.059,11.667,-0.608,18,1,54,1,10.333,0,0.278,1.1,178,0,0,0.2756,0,0.0,0.5,0,2021,3,0,0.2756236938710514
68,2021,2,18,2,18,195,7,10.833,14.0,-3.167,12,1,54,1,11.0,0,0.333,1.1,178,0,0,0.0468,0,0.0,0.5,0,2021,3,0,0.04682713953599018
68,2021,2,19,2,19,204,8,10.737,19.0,-8.263,6,1,54,1,10.667,1,0.278,1.1,178,0,0,0.02,0,0.0,0.5,0,2021,2,0,0.02
69,2021,1,1,0,1,11,1,11.0,11.0,0.0,114,0,71,1,11.0,1,0.333,1.05,175,0,0,0.9117,0,0.0,0.5,0,2021,9,0,0.9117345393130626
69,2021,1,2,0,2,17,1,8.5,8.5,0.0,108,0,71,1,8.5,1,0.167,1.05,175,0,0,0.4243,0,0.0,0.5,0,2021,9,0,0.42433564895745063
69,2021,1,3,0,3,32,1,10.667,10.667,0.0,102,0,71,1,10.667,1,0.278,1.05,175,0,0,0.8735,0,0.0,0.5,0,2021,9,0,0.8735258739444748
69,2021,1,4,0,4,43,1,10.75,10.75,0.0,96,0,71,1,10.667,0,0.278,1.05,175,0,0,0.88,0,0.0,0.5,0,2021,9,0,0.8800073744130132
69,2021,1,5,0,5,60,1,12.0,12.0,0.0,90,0,71,1,14.333,0,0.444,1.05,175,0,0,0.9631,0,0.0,0.5,0,2021,9,0,0.9631196939618056
69,2021,1,6,1,6,71,1,11.833,11.833,0.0,84,0,71,1,13.0,0,0.389,1.05,175,0,0,0.9552,0,0.0,0.5,0,2021,9,0,0.9552122969502134
69,2021,1,7,1,7,86,1,12.286,12.286,0.0,78,0,71,1,14.333,0,0.389,1.05,175,0,0,0.9706,0,0.0,0.5,0,2021,9,0,0.9706165529244043
69,2021,1,8,1,8,90,2,11.25,11.25,0.0,72,0,71,1,10.0,1,0.222,1.05,175,0,0,0.9168,0,0.0,0.5,0,2021,8,0,0.9168273035060777
69,2021,1,9,1,9,104,2,11.556,11.556,0.0,66,0,71,1,11.0,1,0.222,1.05,175,0,0,0.9362,0,0.0,0.5,0,2021,8,0,0.9361855077656711
69,2021,1,10,1,10,113,2,11.3,11.3,0.0,60,0,71,1,9.0,1,0.222,1.05,175,0,0,0.9164,0,0.0,0.5,0,2021,8,0,0.9164452330197455
69,2021,1,11,1,11,129,2,11.727,11.727,0.0,54,0,71,1,13.0,0,0.389,1.05,175,0,0,0.9429,0,0.0,0.5,0,2021,8,0,0.9428720103135413
69,2021,1,12,1,12,142,3,11.833,11.833,0.0,48,0,71,1,12.667,1,0.389,1.05,175,0,0,0.947,0,0.0,0.5,0,2021,7,0,0.9469745383751508
69,2021,1,13,1,13,148,4,11.385,11.385,0.0,42,0,71,1,11.053,2,0.263,1.05,175,0,0,0.9165,0,0.0,0.5,0,2021,6,0,0.9165482547839586
69,2021,1,14,1,14,155,4,11.071,11.071,0.0,36,0,71,1,8.211,2,0.158,1.05,175,0,0,0.8859,0,0.0,0.5,0,2021,6,0,0.8859476187202091
69,2021,1,15,2,15,160,6,10.667,10.667,0.0,30,0,71,1,5.684,3,0.053,1.05,175,0,0,0.8338,0,0.0,0.5,0,2021,4,0,0.8337581892923576
69,2021,1,16,2,16,186,6,11.625,11.625,0.0,24,0,71,1,12.667,2,0.278,1.05,175,0,0,0.9278,0,0.0,0.5,0,2021,4,0,0.9278250393847015
69,2021,1,17,2,17,212,6,12.471,12.471,0.0,18,0,71,1,19.0,2,0.5,1.05,175,0,0,0.967,0,0.0,0.5,0,2021,4,0,0.966965733168738
69,2021,1,18,2,18,234,6,13.0,13.0,0.0,12,0,71,1,24.667,0,0.722,1.05,175,0,0,0.9797,0,0.0,0.5,0,2021,4,0,0.9797173843593955
69,2021,1,19,2,19,253,6,13.316,13.316,0.0,6,0,71,1,22.333,0,0.667,1.05,175,0,0,0.98,0,0.0,0.5,0,2021,4,0,0.98
69,2021,2,1,0,1,13,1,13.0,13.474,-0.474,114,1,68,3,13.0,1,0.333,1.05,175,0,0,0.6413,0,0.0,0.5,0,2021,9,0,0.6413095808639686
69,2021,2,2,0,2,21,1,10.5,13.778,-3.278,108,1,68,3,10.5,1,0.333,1.05,175,0,0,0.1595,0,0.0,0.5,0,2021,9,0,0.1594639155493187
69,2021,2,3,0,3,37,1,12.333,13.647,-1.314,102,1,68,3,12.333,1,0.389,1.05,175,0,0,0.4773,0,0.0,0.5,0,2021,9,0,0.47727057823471913
69,2021,2,4,0,4,47,1,11.75,13.875,-2.125,96,1,68,3,11.333,0,0.333,1.05,175,0,0,0.323,0,0.0,0.5,0,2021,9,0,0.32300414376147696
69,2021,2,5,0,5,63,2,12.6,13.733,-1.133,90,1,68,3,14.0,1,0.333,1.05,175,0,0,0.4535,0,0.0,0.5,0,2021,8,0,0.45346836900140003
69,2021,2,6,1,6,68,3,11.333,14.357,-3.024,84,1,68,3,10.333,2,0.222,1.05,175,0,0,0.1258,0,0.0,0.5,0,2021,7,0,0.12575252284527574
69,2021,2,7,1,7,78,3,11.143,14.692,-3.549,78,1,68,3,10.333,2,0.278,1.05,175,0,0,0.0863,0,0.0,0.5,0,2021,7,0,0.08630885176853131
69,2021,2,8,1,8,85,3,10.625,15.333,-4.708,72,1,68,3,6.947,1,0.158,1.05,175,0,0,0.036,0,0.0,0.5,0,2021,7,0,0.03603144425996751
69,2021,2,9,1,9,106,3,11.778,14.818,-3.04,66,1,68,3,11.4,0,0.25,1.05,175,0,0,0.1243,0,0.0,0.5,0,2021,7,0,0.12430025423874806
69,2021,2,10,1,10,113,4,11.3,15.6,-4.3,60,1,68,3,10.5,1,0.2,1.05,175,0,0,0.0392,0,0.0,0.5,0,2021,6,0,0.03916572279676432
69,2021,2,11,1,11,123,4,11.182,16.222,-5.04,54,1,68,3,12.0,1,0.316,1.05,175,0,0,0.022,0,0.0,0.5,0,2021,6,0,0.022046177273258413
69,2021,2,12,1,12,130,4,10.833,17.375,-6.542,48,1,68,3,8.0,1,0.167,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,6,0,0.02
69,2021,2,13,1,13,148,5,11.385,17.286,-5.901,42,1,68,3,11.667,1,0.333,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,5,0,0.02
69,2021,2,14,1,14,161,5,11.5,18.0,-6.5,36,1,68,3,12.667,1,0.333,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,5,0,0.02
69,2021,2,15,2,15,172,6,11.467,19.4,-7.933,30,1,68,3,14.0,2,0.444,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,4,0,0.02
69,2021,2,16,2,16,188,7,11.75,20.25,-8.5,24,1,68,3,12.632,2,0.316,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,3,0,0.02
69,2021,2,17,2,17,210,7,12.353,19.667,-7.314,18,1,68,3,15.474,2,0.421,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,3,0,0.02
69,2021,2,18,2,18,223,8,12.389,23.0,-10.611,12,1,68,3,15.3,2,0.4,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,2,0,0.02
69,2021,2,19,2,19,241,8,12.684,28.0,-15.316,6,1,68,3,15.143,1,0.381,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,2,0,0.02
70,2021,1,1,0,1,16,0,16.0,16.0,0.0,114,0,69,2,13.714,0,0.286,0.95,168,0,0,0.98,0,0.0,0.5,0,2021,10,0,0.98
70,2021,1,2,0,2,25,1,12.5,12.5,0.0,108,0,69,2,10.714,1,0.214,0.95,168,0,0,0.974,0,0.0,0.5,0,2021,9,0,0.9740426428022031
70,2021,1,3,0,3,44,1,14.667,14.667,0.0,102,0,69,2,12.0,1,0.273,0.95,168,0,0,0.98,0,0.0,0.5,0,2021,9,0,0.98
70,2021,1,4,0,4,53,1,13.25,13.25,0.0,96,0,69,2,10.571,1,0.286,0.95,168,0,0,0.98,0,0.0,0.5,0,2021,9,0,0.98
70,2021,1,5,0,5,59,2,11.8,11.8,0.0,90,0,69,2,10.2,1,0.25,0.95,168,0,0,0.9546,0,0.0,0.5,0,2021,8,0,0.9545661707254113
70,2021,1,6,1,6,69,2,11.5,11.5,0.0,84,0,69,2,8.333,1,0.167,0.95,168,0,0,0.9419,0,0.0,0.5,0,2021,8,0,0.941859849495789
70,2021,1,7,1,7,77,2,11.0,11.0,0.0,78,0,69,2,8.0,1,0.111,0.95,168,0,0,0.9113,0,0.0,0.5,0,2021,8,0,0.9113313367452667
70,2021,1,8,1,8,89,2,11.125,11.125,0.0,72,0,69,2,9.474,0,0.211,0.95,168,0,0,0.9226,0,0.0,0.5,0,2021,8,0,0.9226386242435994
70,2021,1,9,1,9,109,2,12.111,12.111,0.0,66,0,69,2,12.632,0,0.368,0.95,168,0,0,0.9697,0,0.0,0.5,0,2021,8,0,0.9696916697881527
70,2021,1,10,1,10,117,2,11.7,11.7,0.0,60,0,69,2,12.632,0,0.368,0.95,168,0,0,0.9567,0,0.0,0.5,0,2021,8,0,0.9566860281547421
70,2021,1,11,1,11,131,2,11.909,11.909,0.0,54,0,69,2,14.0,0,0.389,0.95,168,0,0,0.9654,0,0.0,0.5,0,2021,8,0,0.965398247058772
70,2021,1,12,1,12,148,2,12.333,12.333,0.0,48,0,69,2,12.316,0,0.316,0.95,168,0,0,0.9776,0,0.0,0.5,0,2021,8,0,0.9775589486996319
70,2021,1,13,1,13,156,2,12.0,12.0,0.0,42,0,69,2,12.316,0,0.316,0.95,168,0,0,0.97,0,0.0,0.5,0,2021,8,0,0.9700407512796893
70,2021,1,14,1,14,167,3,11.929,11.929,0.0,36,0,69,2,11.368,1,0.316,0.95,168,0,0,0.9688,0,0.0,0.5,0,2021,7,0,0.9688453912704155
70,2021,1,15,2,15,187,3,12.467,12.467,0.0,30,0,69,2,13.0,1,0.333,0.95,168,0,0,0.98,0,0.0,0.5,0,2021,7,0,0.98
70,2021,1,16,2,16,201,3,12.562,12.562,0.0,24,0,69,2,15.0,1,0.389,0.95,168,0,0,0.98,0,0.0,0.5,0,2021,7,0,0.98
70,2021,1,17,2,17,207,4,12.176,12.176,0.0,18,0,69,2,13.333,1,0.333,0.95,168,0,0,0.9775,0,0.0,0.5,0,2021,6,0,0.9775255881743768
70,2021,1,18,2,18,225,4,12.5,12.5,0.0,12,0,69,2,12.667,1,0.333,0.95,168,0,0,0.98,0,0.0,0.5,0,2021,6,0,0.98
70,2021,1,19,2,19,241,5,12.684,12.684,0.0,6,0,69,2,12.0,2,0.3,0.95,168,0,0,0.98,0,0.0,0.5,0,2021,5,0,0.98
70,2021,2,1,0,1,12,0,12.0,12.789,-0.789,114,1,68,4,12.0,0,0.167,0.95,168,0,0,0.6384,0,0.0,0.5,0,2021,10,0,0.6383987615165267
70,2021,2,2,0,2,20,2,10.0,13.056,-3.056,108,1,68,4,10.0,2,0.25,0.95,168,0,0,0.1513,0,0.0,0.5,0,2021,8,0,0.1512995764760933
70,2021,2,3,0,3,28,3,9.333,13.353,-4.02,102,1,68,4,9.333,3,0.222,0.95,168,0,0,0.0609,0,0.0,0.5,0,2021,7,0,0.06090014415541019
70,2021,2,4,0,4,37,3,9.25,13.625,-4.375,96,1,68,4,7.5,3,0.2,0.95,168,0,0,0.0465,0,0.0,0.5,0,2021,7,0,0.04653047451473147
70,2021,2,5,0,5,62,4,12.4,12.867,-0.467,90,1,68,4,12.6,2,0.3,0.95,168,0,0,0.4667,0,0.0,0.5,0,2021,6,0,0.4667159617488687
70,2021,2,6,1,6,68,4,11.333,13.357,-2.024,84,1,68,4,11.429,1,0.286,0.95,168,0,0,0.2012,0,0.0,0.5,0,2021,6,0,0.20116199986032254
70,2021,2,7,1,7,75,5,10.714,13.846,-3.132,78,1,68,4,12.0,2,0.316,0.95,168,0,0,0.0755,0,0.0,0.5,0,2021,5,0,0.07547389129778061
70,2021,2,8,1,8,83,5,10.375,14.333,-3.958,72,1,68,4,6.632,1,0.158,0.95,168,0,0,0.0404,0,0.0,0.5,0,2021,5,0,0.04043956481800325
70,2021,2,9,1,9,98,6,10.889,14.273,-3.384,66,1,68,4,10.0,2,0.278,0.95,168,0,0,0.0499,0,0.0,0.5,0,2021,4,0,0.049875140864483726
70,2021,2,10,1,10,101,6,10.1,15.4,-5.3,60,1,68,4,8.211,1,0.211,0.95,168,0,0,0.02,0,0.0,0.5,0,2021,4,0,0.02
70,2021,2,11,1,11,112,6,10.182,15.889,-5.707,54,1,68,4,8.7,1,0.2,0.95,168,0,0,0.02,0,0.0,0.5,0,2021,4,0,0.02
70,2021,2,12,1,12,121,6,10.083,16.75,-6.667,48,1,68,4,6.9,0,0.15,0.95,168,0,0,0.02,0,0.0,0.5,0,2021,4,0,0.02
70,2021,2,13,1,13,138,6,10.615,16.714,-6.099,42,1,68,4,11.1,0,0.3,0.95,168,0,0,0.02,0,0.0,0.5,0,2021,4,0,0.02
70,2021,2,14,1,14,150,7,10.714,17.5,-6.786,36,1,68,4,12.0,1,0.316,0.95,168,0,0,0.02,0,0.0,0.5,0,2021,3,0,0.02
70,2021,2,15,2,15,161,7,10.733,18.8,-8.067,30,1,68,4,12.632,1,0.316,0.95,168,0,0,0.02,0,0.0,0.5,0,2021,3,0,0.02
70,2021,2,16,2,16,185,7,11.562,17.5,-5.938,24,1,68,4,15.667,1,0.389,0.95,168,0,0,0.02,0,0.0,0.5,0,2021,3,0,0.02
70,2021,2,17,2,17,203,7,11.941,17.333,-5.392,18,1,68,4,17.667,0,0.5,0.95,168,0,0,0.02,0,0.0,0.5,0,2021,3,0,0.02
70,2021,2,18,2,18,217,7,12.056,19.0,-6.944,12,1,68,4,17.684,0,0.474,0.95,168,0,0,0.02,0,0.0,0.5,0,2021,3,0,0.02
70,2021,2,19,2,19,233,7,12.263,22.0,-9.737,6,1,68,4,15.158,0,0.421,0.95,168,0,0,0.02,0,0.0,0.5,0,2021,3,0,0.02
71,2021,1,1,0,1,4,1,4.0,4.0,0.0,114,0,64,3,4.0,1,0.167,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,9,0,0.02
71,2021,1,2,0,2,15,2,7.5,7.5,0.0,108,0,64,3,7.5,2,0.25,1.05,175,0,0,0.2059,0,0.0,0.5,0,2021,8,0,0.20587037180094733
71,2021,1,3,0,3,19,2,6.333,6.333,0.0,102,0,64,3,6.333,2,0.167,1.05,175,0,0,0.0701,0,0.0,0.5,0,2021,8,0,0.07011005622141821
71,2021,1,4,0,4,30,2,7.5,7.5,0.0,96,0,64,3,8.211,1,0.158,1.05,175,0,0,0.1998,0,0.0,0.5,0,2021,8,0,0.19980716754843067
71,2021,1,5,0,5,46,3,9.2,9.2,0.0,90,0,64,3,9.3,1,0.15,1.05,175,0,0,0.5884,0,0.0,0.5,0,2021,7,0,0.5884351201276383
71,2021,1,6,1,6,64,3,10.667,10.667,0.0,84,0,64,3,13.5,1,0.3,1.05,175,0,0,0.8644,0,0.0,0.5,0,2021,7,0,0.8644203645091663
71,2021,1,7,1,7,76,4,10.857,10.857,0.0,78,0,64,3,14.526,2,0.421,1.05,175,0,0,0.8831,0,0.0,0.5,0,2021,6,0,0.8831392671166383
71,2021,1,8,1,8,92,4,11.5,11.5,0.0,72,0,64,3,14.526,1,0.421,1.05,175,0,0,0.9345,0,0.0,0.5,0,2021,6,0,0.9344717469995121
71,2021,1,9,1,9,102,4,11.333,11.333,0.0,66,0,64,3,12.0,1,0.368,1.05,175,0,0,0.9211,0,0.0,0.5,0,2021,6,0,0.9211081842363641
71,2021,1,10,1,10,106,4,10.6,10.6,0.0,60,0,64,3,9.474,0,0.211,1.05,175,0,0,0.8426,0,0.0,0.5,0,2021,6,0,0.8425732060485936
71,2021,1,11,1,11,111,4,10.091,10.091,0.0,54,0,64,3,6.333,0,0.111,1.05,175,0,0,0.7559,0,0.0,0.5,0,2021,6,0,0.7559227740929997
71,2021,1,12,1,12,121,5,10.083,10.083,0.0,48,0,64,3,6.333,1,0.111,1.05,175,0,0,0.7498,0,0.0,0.5,0,2021,5,0,0.7497913878870147
71,2021,1,13,1,13,137,5,10.538,10.538,0.0,42,0,64,3,10.333,1,0.278,1.05,175,0,0,0.8228,0,0.0,0.5,0,2021,5,0,0.8227927821609964
71,2021,1,14,1,14,147,6,10.5,10.5,0.0,36,0,64,3,12.0,2,0.389,1.05,175,0,0,0.8131,0,0.0,0.5,0,2021,4,0,0.8130573860319537
71,2021,1,15,2,15,157,7,10.467,10.467,0.0,30,0,64,3,12.0,2,0.389,1.05,175,0,0,0.8038,0,0.0,0.5,0,2021,3,0,0.8037659436342208
71,2021,1,16,2,16,174,8,10.875,10.875,0.0,24,0,64,3,11.684,3,0.316,1.05,175,0,0,0.8577,0,0.0,0.5,0,2021,2,0,0.8576918366992028
71,2021,1,17,2,17,186,8,10.941,10.941,0.0,18,0,64,3,12.316,2,0.316,1.05,175,0,0,0.8624,0,0.0,0.5,0,2021,2,0,0.8624435470269957
71,2021,1,18,2,18,206,9,11.444,11.444,0.0,12,0,64,3,15.474,2,0.421,1.05,175,0,0,0.91,0,0.0,0.5,0,2021,1,0,0.910043539806864
71,2021,1,19,2,19,214,9,11.263,11.263,0.0,6,0,64,3,13.333,1,0.389,1.05,175,0,0,0.8913,0,0.0,0.5,0,2021,1,0,0.891273500513103
71,2021,2,1,0,1,1,0,1.0,12.263,-11.263,114,1,61,1,1.0,0,0.0,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,10,0,0.02
71,2021,2,2,0,2,7,0,3.5,12.611,-9.111,108,1,61,1,3.5,0,0.0,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,10,0,0.02
71,2021,2,3,0,3,27,0,9.0,12.176,-3.176,102,1,61,1,9.0,0,0.167,1.05,175,0,0,0.2073,0,0.0,0.5,0,2021,10,0,0.20731665497540971
71,2021,2,4,0,4,38,0,9.5,12.25,-2.75,96,1,61,1,12.333,0,0.222,1.05,175,0,0,0.2689,0,0.0,0.5,0,2021,10,0,0.2689414213699951
71,2021,2,5,0,5,45,1,9.0,12.6,-3.6,90,1,61,1,11.4,1,0.2,1.05,175,0,0,0.1279,0,0.0,0.5,0,2021,9,0,0.12786156631908122
71,2021,2,6,1,6,61,1,10.167,12.357,-2.19,84,1,61,1,10.2,1,0.2,1.05,175,0,0,0.3117,0,0.0,0.5,0,2021,9,0,0.31165766154436836
71,2021,2,7,1,7,70,2,10.0,12.615,-2.615,78,1,61,1,8.727,2,0.182,1.05,175,0,0,0.2022,0,0.0,0.5,0,2021,8,0,0.20224725987859357
71,2021,2,8,1,8,72,4,9.0,13.5,-4.5,72,1,61,1,8.1,3,0.2,1.05,175,0,0,0.0336,0,0.0,0.5,0,2021,6,0,0.03356922328148251
71,2021,2,9,1,9,84,4,9.333,13.636,-4.303,66,1,61,1,6.9,3,0.15,1.05,175,0,0,0.0391,0,0.0,0.5,0,2021,6,0,0.03907459611495442
71,2021,2,10,1,10,90,5,9.0,14.4,-5.4,60,1,61,1,6.667,3,0.167,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,5,0,0.02
71,2021,2,11,1,11,105,6,9.545,14.333,-4.788,54,1,61,1,9.9,2,0.25,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,4,0,0.02
71,2021,2,12,1,12,114,6,9.5,15.0,-5.5,48,1,61,1,9.0,2,0.25,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,4,0,0.02
71,2021,2,13,1,13,115,7,8.846,17.0,-8.154,42,1,61,1,7.5,2,0.2,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,3,0,0.02
71,2021,2,14,1,14,126,7,9.0,18.0,-9.0,36,1,61,1,6.632,1,0.211,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,3,0,0.02
71,2021,2,15,2,15,152,7,10.133,16.4,-6.267,30,1,61,1,12.0,1,0.316,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,3,0,0.02
71,2021,2,16,2,16,166,7,10.375,17.0,-6.625,24,1,61,1,16.105,0,0.474,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,3,0,0.02
71,2021,2,17,2,17,177,7,10.412,19.0,-8.588,18,1,61,1,17.0,0,0.5,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,3,0,0.02
71,2021,2,18,2,18,187,7,10.389,23.5,-13.111,12,1,61,1,11.667,0,0.333,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,3,0,0.02
71,2021,2,19,2,19,202,7,10.632,32.0,-21.368,6,1,61,1,12.0,0,0.333,1.05,175,0,0,0.02,0,0.0,0.5,0,2021,3,0,0.02
72,2021,1,1,0,1,11,1,11.0,11.0,0.0,114,0,47,3,9.429,1,0.143,1.05,175,0,0,0.9117,0,0.0,0.5,0,2021,9,0,0.9117345393130626
72,2021,1,2,0,2,12,2,6.0,6.0,0.0,108,0,47,3,5.538,2,0.077,1.05,175,0,0,0.0513,0,0.0,0.5,0,2021,8,0,0.05129522459448288
72,2021,1,3,0,3,22,2,7.333,7.333,0.0,102,0,47,3,6.6,2,0.1,1.05,175,0,0,0.1762,0,0.0,0.5,0,2021,8,0,0.17617214219086105
72,2021,1,4,0,4,36,2,9.0,9.0,0.0,96,0,47,3,7.895,1,0.158,1.05,175,0,0,0.543,0,0.0,0.5,0,2021,8,0,0.5430183807243101
72,2021,1,5,0,5,46,3,9.2,9.2,0.0,90,0,47,3,10.737,1,0.211,1.05,175,0,0,0.5884,0,0.0,0.5,0,2021,7,0,0.5884351201276383
72,2021,1,6,1,6,47,3,7.833,7.833,0.0,84,0,47,3,8.333,1,0.167,1.05,175,0,0,0.2535,0,0.0,0.5,0,2021,7,0,0.25350601666233763
72,2021,1,7,1,7,53,4,7.571,7.571,0.0,78,0,47,3,5.667,2,0.111,1.05,175,0,0,0.2026,0,0.0,0.5,0,2021,6,0,0.20261984643113062
72,2021,1,8,1,8,67,6,8.375,8.375,0.0,72,0,47,3,7.0,3,0.222,1.05,175,0,0,0.3633,0,0.0,0.5,0,2021,4,0,0.3632582831993618
72,2021,1,9,1,9,77,7,8.556,8.556,0.0,66,0,47,3,10.0,4,0.333,1.05,175,0,0,0.4021,0,0.0,0.5,0,2021,3,0,0.4021134718376897
72,2021,1,10,1,10,94,7,9.4,9.4,0.0,60,0,47,3,13.667,3,0.444,1.05,175,0,0,0.61,0,0.0,0.5,0,2021,3,0,0.6100446724045269
72,2021,1,11,1,11,104,8,9.455,9.455,0.0,54,0,47,3,12.333,2,0.389,1.05,175,0,0,0.6177,0,0.0,0.5,0,2021,2,0,0.6176942061882646
72,2021,1,12,1,12,112,8,9.333,9.333,0.0,48,0,47,3,11.667,1,0.333,1.05,175,0,0,0.5824,0,0.0,0.5,0,2021,2,0,0.5823675407280796
72,2021,1,13,1,13,118,8,9.077,9.077,0.0,42,0,47,3,8.0,1,0.222,1.05,175,0,0,0.5121,0,0.0,0.5,0,2021,2,0,0.5120649652509829
72,2021,1,14,1,14,123,8,8.786,8.786,0.0,36,0,47,3,6.333,0,0.111,1.05,175,0,0,0.4329,0,0.0,0.5,0,2021,2,0,0.4329070950345459
72,2021,1,15,2,15,138,8,9.2,9.2,0.0,30,0,47,3,7.8,0,0.15,1.05,175,0,0,0.5318,0,0.0,0.5,0,2021,2,0,0.5318318894162244
72,2021,1,16,2,16,152,8,9.5,9.5,0.0,24,0,47,3,10.2,0,0.2,1.05,175,0,0,0.6005,0,0.0,0.5,0,2021,2,0,0.6004882745269664
72,2021,1,17,2,17,171,8,10.059,10.059,0.0,18,0,47,3,14.4,0,0.35,1.05,175,0,0,0.7205,0,0.0,0.5,0,2021,2,0,0.7204640690233195
72,2021,1,18,2,18,187,8,10.389,10.389,0.0,12,0,47,3,15.474,0,0.368,1.05,175,0,0,0.7779,0,0.0,0.5,0,2021,2,0,0.7778763437357723
72,2021,1,19,2,19,212,8,11.158,11.158,0.0,6,0,47,3,18.947,0,0.474,1.05,175,0,0,0.8806,0,0.0,0.5,0,2021,2,0,0.8806173666735084
72,2021,2,1,0,1,9,2,9.0,11.789,-2.789,114,1,71,3,9.0,2,0.167,1.05,175,0,0,0.1807,0,0.0,0.5,0,2021,8,0,0.18070491111084025
72,2021,2,2,0,2,25,2,12.5,11.556,0.944,108,1,71,3,11.538,2,0.231,1.05,175,0,0,0.8139,0,0.0,0.5,0,2021,8,0,0.8139003348732655
72,2021,2,3,0,3,46,2,15.333,11.0,4.333,102,1,71,3,14.526,2,0.368,1.05,175,0,0,0.98,0,0.0,0.5,0,2021,8,0,0.98
72,2021,2,4,0,4,53,2,13.25,11.25,2.0,96,1,71,3,13.895,0,0.368,1.05,175,0,0,0.9105,0,0.0,0.5,0,2021,8,0,0.9105199406664386
72,2021,2,5,0,5,56,3,11.2,11.8,-0.6,90,1,71,3,10.333,1,0.278,1.05,175,0,0,0.5,0,0.0,0.5,0,2021,7,0,0.5000000000000001
72,2021,2,6,1,6,71,3,11.833,11.571,0.262,84,1,71,3,8.333,1,0.167,1.05,175,0,0,0.6659,0,0.0,0.5,0,2021,7,0,0.6658609874387524
72,2021,2,7,1,7,91,3,13.0,10.923,2.077,78,1,71,3,12.667,1,0.278,1.05,175,0,0,0.8949,0,0.0,0.5,0,2021,7,0,0.8948754267285345
72,2021,2,8,1,8,105,4,13.125,10.667,2.458,72,1,71,3,16.333,1,0.444,1.05,175,0,0,0.9008,0,0.0,0.5,0,2021,6,0,0.9008465843401322
72,2021,2,9,1,9,115,4,12.778,10.727,2.051,66,1,71,3,14.667,1,0.444,1.05,175,0,0,0.8677,0,0.0,0.5,0,2021,6,0,0.867657528478235
72,2021,2,10,1,10,128,4,12.8,10.5,2.3,60,1,71,3,12.333,1,0.389,1.05,175,0,0,0.8889,0,0.0,0.5,0,2021,6,0,0.8889440332885926
72,2021,2,11,1,11,141,4,12.818,10.222,2.596,54,1,71,3,12.0,0,0.333,1.05,175,0,0,0.9103,0,0.0,0.5,0,2021,6,0,0.9102562426929051
72,2021,2,12,1,12,157,4,13.083,9.5,3.583,48,1,71,3,14.0,0,0.389,1.05,175,0,0,0.9572,0,0.0,0.5,0,2021,6,0,0.9571669024368208
72,2021,2,13,1,13,178,4,13.692,7.857,5.835,42,1,71,3,16.667,0,0.5,1.05,175,0,0,0.98,0,0.0,0.5,0,2021,6,0,0.98
